image_id,file_name,pair,timeframe,year,start_datetime,end_datetime,session,news_category,trend,volatility,source,status,notes
GBPUSD_H1_2021_20210922_160000_0046,gbpusd_h1_2021_20210922_160000_0046.png,GBPUSD,H1,2021,2021-09-22 16:00:00,2021-09-28 19:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2021_RAW.csv
GBPUSD_H1_2021_20210928_200000_0047,gbpusd_h1_2021_20210928_200000_0047.png,GBPUSD,H1,2021,2021-09-28 20:00:00,2021-10-04 23:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2021_RAW.csv
GBPUSD_H1_2021_20211005_000000_0048,gbpusd_h1_2021_20211005_000000_0048.png,GBPUSD,H1,2021,2021-10-05 00:00:00,2021-10-11 03:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2021_RAW.csv
GBPUSD_H1_2021_20211011_040000_0049,gbpusd_h1_2021_20211011_040000_0049.png,GBPUSD,H1,2021,2021-10-11 04:00:00,2021-10-15 07:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2021_RAW.csv
GBPUSD_H1_2021_20211015_080000_0050,gbpusd_h1_2021_20211015_080000_0050.png,GBPUSD,H1,2021,2021-10-15 08:00:00,2021-10-21 11:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2021_RAW.csv
GBPUSD_H1_2022_20220103_000000_0001,gbpusd_h1_2022_20220103_000000_0001.png,GBPUSD,H1,2022,2022-01-03 00:00:00,2022-01-07 03:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220107_040000_0002,gbpusd_h1_2022_20220107_040000_0002.png,GBPUSD,H1,2022,2022-01-07 04:00:00,2022-01-13 07:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220113_080000_0003,gbpusd_h1_2022_20220113_080000_0003.png,GBPUSD,H1,2022,2022-01-13 08:00:00,2022-01-19 11:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220119_120000_0004,gbpusd_h1_2022_20220119_120000_0004.png,GBPUSD,H1,2022,2022-01-19 12:00:00,2022-01-25 15:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220125_160000_0005,gbpusd_h1_2022_20220125_160000_0005.png,GBPUSD,H1,2022,2022-01-25 16:00:00,2022-01-31 19:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220131_200000_0006,gbpusd_h1_2022_20220131_200000_0006.png,GBPUSD,H1,2022,2022-01-31 20:00:00,2022-02-04 23:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220207_000000_0007,gbpusd_h1_2022_20220207_000000_0007.png,GBPUSD,H1,2022,2022-02-07 00:00:00,2022-02-11 03:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220211_040000_0008,gbpusd_h1_2022_20220211_040000_0008.png,GBPUSD,H1,2022,2022-02-11 04:00:00,2022-02-17 07:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220217_080000_0009,gbpusd_h1_2022_20220217_080000_0009.png,GBPUSD,H1,2022,2022-02-17 08:00:00,2022-02-23 11:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220223_120000_0010,gbpusd_h1_2022_20220223_120000_0010.png,GBPUSD,H1,2022,2022-02-23 12:00:00,2022-03-01 15:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220301_160000_0011,gbpusd_h1_2022_20220301_160000_0011.png,GBPUSD,H1,2022,2022-03-01 16:00:00,2022-03-07 19:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220307_200000_0012,gbpusd_h1_2022_20220307_200000_0012.png,GBPUSD,H1,2022,2022-03-07 20:00:00,2022-03-11 23:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220314_000000_0013,gbpusd_h1_2022_20220314_000000_0013.png,GBPUSD,H1,2022,2022-03-14 00:00:00,2022-03-18 03:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220318_040000_0014,gbpusd_h1_2022_20220318_040000_0014.png,GBPUSD,H1,2022,2022-03-18 04:00:00,2022-03-24 08:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220324_090000_0015,gbpusd_h1_2022_20220324_090000_0015.png,GBPUSD,H1,2022,2022-03-24 09:00:00,2022-03-30 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220330_140000_0016,gbpusd_h1_2022_20220330_140000_0016.png,GBPUSD,H1,2022,2022-03-30 14:00:00,2022-04-05 17:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220405_180000_0017,gbpusd_h1_2022_20220405_180000_0017.png,GBPUSD,H1,2022,2022-04-05 18:00:00,2022-04-11 21:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220411_220000_0018,gbpusd_h1_2022_20220411_220000_0018.png,GBPUSD,H1,2022,2022-04-11 22:00:00,2022-04-18 01:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220418_020000_0019,gbpusd_h1_2022_20220418_020000_0019.png,GBPUSD,H1,2022,2022-04-18 02:00:00,2022-04-22 05:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220422_060000_0020,gbpusd_h1_2022_20220422_060000_0020.png,GBPUSD,H1,2022,2022-04-22 06:00:00,2022-04-28 09:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220428_100000_0021,gbpusd_h1_2022_20220428_100000_0021.png,GBPUSD,H1,2022,2022-04-28 10:00:00,2022-05-04 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220504_140000_0022,gbpusd_h1_2022_20220504_140000_0022.png,GBPUSD,H1,2022,2022-05-04 14:00:00,2022-05-10 17:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220510_180000_0023,gbpusd_h1_2022_20220510_180000_0023.png,GBPUSD,H1,2022,2022-05-10 18:00:00,2022-05-16 21:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220516_220000_0024,gbpusd_h1_2022_20220516_220000_0024.png,GBPUSD,H1,2022,2022-05-16 22:00:00,2022-05-23 01:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220523_020000_0025,gbpusd_h1_2022_20220523_020000_0025.png,GBPUSD,H1,2022,2022-05-23 02:00:00,2022-05-27 05:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220527_060000_0026,gbpusd_h1_2022_20220527_060000_0026.png,GBPUSD,H1,2022,2022-05-27 06:00:00,2022-06-02 09:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220602_100000_0027,gbpusd_h1_2022_20220602_100000_0027.png,GBPUSD,H1,2022,2022-06-02 10:00:00,2022-06-08 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220608_140000_0028,gbpusd_h1_2022_20220608_140000_0028.png,GBPUSD,H1,2022,2022-06-08 14:00:00,2022-06-14 17:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220614_180000_0029,gbpusd_h1_2022_20220614_180000_0029.png,GBPUSD,H1,2022,2022-06-14 18:00:00,2022-06-20 21:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220620_220000_0030,gbpusd_h1_2022_20220620_220000_0030.png,GBPUSD,H1,2022,2022-06-20 22:00:00,2022-06-27 01:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220627_020000_0031,gbpusd_h1_2022_20220627_020000_0031.png,GBPUSD,H1,2022,2022-06-27 02:00:00,2022-07-01 05:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220701_060000_0032,gbpusd_h1_2022_20220701_060000_0032.png,GBPUSD,H1,2022,2022-07-01 06:00:00,2022-07-07 09:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220707_100000_0033,gbpusd_h1_2022_20220707_100000_0033.png,GBPUSD,H1,2022,2022-07-07 10:00:00,2022-07-13 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220713_140000_0034,gbpusd_h1_2022_20220713_140000_0034.png,GBPUSD,H1,2022,2022-07-13 14:00:00,2022-07-19 17:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220719_180000_0035,gbpusd_h1_2022_20220719_180000_0035.png,GBPUSD,H1,2022,2022-07-19 18:00:00,2022-07-25 21:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220725_220000_0036,gbpusd_h1_2022_20220725_220000_0036.png,GBPUSD,H1,2022,2022-07-25 22:00:00,2022-08-01 01:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220801_020000_0037,gbpusd_h1_2022_20220801_020000_0037.png,GBPUSD,H1,2022,2022-08-01 02:00:00,2022-08-05 05:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220805_060000_0038,gbpusd_h1_2022_20220805_060000_0038.png,GBPUSD,H1,2022,2022-08-05 06:00:00,2022-08-11 09:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220811_100000_0039,gbpusd_h1_2022_20220811_100000_0039.png,GBPUSD,H1,2022,2022-08-11 10:00:00,2022-08-17 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220817_140000_0040,gbpusd_h1_2022_20220817_140000_0040.png,GBPUSD,H1,2022,2022-08-17 14:00:00,2022-08-23 17:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220823_180000_0041,gbpusd_h1_2022_20220823_180000_0041.png,GBPUSD,H1,2022,2022-08-23 18:00:00,2022-08-29 21:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220829_220000_0042,gbpusd_h1_2022_20220829_220000_0042.png,GBPUSD,H1,2022,2022-08-29 22:00:00,2022-09-05 01:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220905_020000_0043,gbpusd_h1_2022_20220905_020000_0043.png,GBPUSD,H1,2022,2022-09-05 02:00:00,2022-09-09 05:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220909_060000_0044,gbpusd_h1_2022_20220909_060000_0044.png,GBPUSD,H1,2022,2022-09-09 06:00:00,2022-09-15 09:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220915_100000_0045,gbpusd_h1_2022_20220915_100000_0045.png,GBPUSD,H1,2022,2022-09-15 10:00:00,2022-09-21 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220921_140000_0046,gbpusd_h1_2022_20220921_140000_0046.png,GBPUSD,H1,2022,2022-09-21 14:00:00,2022-09-27 17:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20220927_180000_0047,gbpusd_h1_2022_20220927_180000_0047.png,GBPUSD,H1,2022,2022-09-27 18:00:00,2022-10-03 21:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20221003_220000_0048,gbpusd_h1_2022_20221003_220000_0048.png,GBPUSD,H1,2022,2022-10-03 22:00:00,2022-10-10 01:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20221010_020000_0049,gbpusd_h1_2022_20221010_020000_0049.png,GBPUSD,H1,2022,2022-10-10 02:00:00,2022-10-14 05:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2022_20221014_060000_0050,gbpusd_h1_2022_20221014_060000_0050.png,GBPUSD,H1,2022,2022-10-14 06:00:00,2022-10-20 09:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2022_RAW.csv
GBPUSD_H1_2023_20230102_000000_0001,gbpusd_h1_2023_20230102_000000_0001.png,GBPUSD,H1,2023,2023-01-02 00:00:00,2023-01-06 09:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230106_100000_0002,gbpusd_h1_2023_20230106_100000_0002.png,GBPUSD,H1,2023,2023-01-06 10:00:00,2023-01-12 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230112_140000_0003,gbpusd_h1_2023_20230112_140000_0003.png,GBPUSD,H1,2023,2023-01-12 14:00:00,2023-01-18 17:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230118_180000_0004,gbpusd_h1_2023_20230118_180000_0004.png,GBPUSD,H1,2023,2023-01-18 18:00:00,2023-01-24 21:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230124_220000_0005,gbpusd_h1_2023_20230124_220000_0005.png,GBPUSD,H1,2023,2023-01-24 22:00:00,2023-01-31 01:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230131_020000_0006,gbpusd_h1_2023_20230131_020000_0006.png,GBPUSD,H1,2023,2023-01-31 02:00:00,2023-02-06 05:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230206_060000_0007,gbpusd_h1_2023_20230206_060000_0007.png,GBPUSD,H1,2023,2023-02-06 06:00:00,2023-02-10 09:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230210_100000_0008,gbpusd_h1_2023_20230210_100000_0008.png,GBPUSD,H1,2023,2023-02-10 10:00:00,2023-02-16 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230216_140000_0009,gbpusd_h1_2023_20230216_140000_0009.png,GBPUSD,H1,2023,2023-02-16 14:00:00,2023-02-22 17:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230222_180000_0010,gbpusd_h1_2023_20230222_180000_0010.png,GBPUSD,H1,2023,2023-02-22 18:00:00,2023-02-28 21:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230228_220000_0011,gbpusd_h1_2023_20230228_220000_0011.png,GBPUSD,H1,2023,2023-02-28 22:00:00,2023-03-07 01:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230307_020000_0012,gbpusd_h1_2023_20230307_020000_0012.png,GBPUSD,H1,2023,2023-03-07 02:00:00,2023-03-13 05:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230313_060000_0013,gbpusd_h1_2023_20230313_060000_0013.png,GBPUSD,H1,2023,2023-03-13 06:00:00,2023-03-17 09:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230317_100000_0014,gbpusd_h1_2023_20230317_100000_0014.png,GBPUSD,H1,2023,2023-03-17 10:00:00,2023-03-23 14:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230323_150000_0015,gbpusd_h1_2023_20230323_150000_0015.png,GBPUSD,H1,2023,2023-03-23 15:00:00,2023-03-29 19:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230329_200000_0016,gbpusd_h1_2023_20230329_200000_0016.png,GBPUSD,H1,2023,2023-03-29 20:00:00,2023-04-04 23:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230405_000000_0017,gbpusd_h1_2023_20230405_000000_0017.png,GBPUSD,H1,2023,2023-04-05 00:00:00,2023-04-11 03:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230411_040000_0018,gbpusd_h1_2023_20230411_040000_0018.png,GBPUSD,H1,2023,2023-04-11 04:00:00,2023-04-17 07:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230417_080000_0019,gbpusd_h1_2023_20230417_080000_0019.png,GBPUSD,H1,2023,2023-04-17 08:00:00,2023-04-21 11:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230421_120000_0020,gbpusd_h1_2023_20230421_120000_0020.png,GBPUSD,H1,2023,2023-04-21 12:00:00,2023-04-27 15:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230427_160000_0021,gbpusd_h1_2023_20230427_160000_0021.png,GBPUSD,H1,2023,2023-04-27 16:00:00,2023-05-03 19:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230503_200000_0022,gbpusd_h1_2023_20230503_200000_0022.png,GBPUSD,H1,2023,2023-05-03 20:00:00,2023-05-09 23:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230510_000000_0023,gbpusd_h1_2023_20230510_000000_0023.png,GBPUSD,H1,2023,2023-05-10 00:00:00,2023-05-16 03:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230516_040000_0024,gbpusd_h1_2023_20230516_040000_0024.png,GBPUSD,H1,2023,2023-05-16 04:00:00,2023-05-22 07:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230522_080000_0025,gbpusd_h1_2023_20230522_080000_0025.png,GBPUSD,H1,2023,2023-05-22 08:00:00,2023-05-26 11:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230526_120000_0026,gbpusd_h1_2023_20230526_120000_0026.png,GBPUSD,H1,2023,2023-05-26 12:00:00,2023-06-01 15:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230601_160000_0027,gbpusd_h1_2023_20230601_160000_0027.png,GBPUSD,H1,2023,2023-06-01 16:00:00,2023-06-07 19:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230607_200000_0028,gbpusd_h1_2023_20230607_200000_0028.png,GBPUSD,H1,2023,2023-06-07 20:00:00,2023-06-13 23:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230614_000000_0029,gbpusd_h1_2023_20230614_000000_0029.png,GBPUSD,H1,2023,2023-06-14 00:00:00,2023-06-20 03:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230620_040000_0030,gbpusd_h1_2023_20230620_040000_0030.png,GBPUSD,H1,2023,2023-06-20 04:00:00,2023-06-26 07:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
GBPUSD_H1_2023_20230626_080000_0031,gbpusd_h1_2023_20230626_080000_0031.png,GBPUSD,H1,2023,2023-06-26 08:00:00,2023-06-30 11:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_H1_2023_RAW.csv
